Id,AegisName,Name
12244,Old_Gift_Box,Old Gift Box
12245,Green_Ale_US,Green Ale
12246,Magic_Card_Album,Mystical Card Album
12247,Halohalo,Halo-Halo
12248,Masquerade_Ball_Box,Fancy Ball Box
12249,Payroll_Of_Kafra_,Payment Statement for Kafra Employee
12250,Str_Dish10_M,Steamed Tongue
12251,Agi_Dish10_M,Steamed Desert Scorpions
12252,Int_Dish10_M,Dragon Breath Cocktail
12253,Dex_Dish10_M,Hwergelmir's Tonic
12254,Luk_Dish10_M,Cooked Nine Tail
12255,Vit_Dish10_M,Immortal Stew
12256,PRO_Gift_Box,PRO Gift Box
12257,Cold_Medicine,Cold Medicine
12258,Bombring_Box,Bomb Poring Box
12259,Miracle_Medicine,Miracle Tonic
12260,Cool_Summer_Outfit,Cool Summer Outfit
12261,Secret_Medicine,Leap of Fantasy
12262,Inspector_Certificate_,Authoritative Badge
12263,Comp_Battle_Manual,Field Manual
12264,Comp_Bubble_Gum,Bubble Gum
12265,Comp_Insurance,Life Insurrance
12266,Sesame_Pastry_,Sesame Pastry
12267,Honey_Pastry_,Honey Pastry
12268,Rainbow_Cake_,Rainbow Cake
12269,Tasty_Colonel,Tasty Pink Ration
12270,Tasty_Major,Tasty White Ration
12271,Mre_A,Military Ration A
12272,Mre_B,Military Ration B
12273,Mre_C,Military Ration C
12274,Gold_Pill_1,Daehwandan
12275,Gold_Pill_2,Taecheongdan
12276,Mimic_Scroll,Mimic Scroll
12277,Disguise_Scroll,Disguise Scroll
12278,Alice_Scroll,Alice Scroll
12279,Undead_Element_Scroll,Undead Elemental Scroll
12280,Holy_Element_Scroll,Holy Elemental Scroll
12281,Tresure_Box_WoE,Event Treasure Box
12282,Internet_Cafe1,Internet Cafe1
12283,Internet_Cafe2,Internet Cafe2
12284,Internet_Cafe3,Internet Cafe3
12285,Internet_Cafe4,Internet Cafe4
12286,Masquerade_Ball_Box2,Masquerade Ball Box2
12287,Love_Angel,Love Angel Magic Powder
12288,Squirrel,Squirrel Magic Powder
12289,Gogo,Gogo Magic Powder
12290,Mysterious_Can,Mysterious Can Magic Powder
12291,Mysterious_PET_Bottle,Mysterious PET Bottle
12292,Unripe_Fruit,Unripe Yggdrasilberry
12293,Dried_Yggdrasilberry,Dried Yggdrasilberry
12294,PC_Bang_Coin_Box1,PC-Room Coin Box
12295,PC_Bang_Coin_Box2,PC-Room Coin Box
12296,PC_Bang_Coin_Box3,Splendid Spring Hat Box
12297,PC_Bang_Coin_Box4,PC-Room Coin Box
12298,SP_Potion,SP Consumption Reduction Potion
12299,Mega_Resist_Potion,Mega Resist Potion
12300,Wild_Rose_Scroll,Wild Rose Contract
12301,Doppelganger_Scroll,Doppelganger Contract
12302,Ygnizem_Scroll,Egnigem Cenia Contract
12303,Water_Of_Blessing,Blessing Of Water
12304,Picture_Diary,Diary Magic Powder
12305,Mini_Heart,Mini Heart Magic Powder
12306,Newcomer,Freshman Magic Powder
12307,Kid,Kid Magic Powder
12308,Magic_Castle,Magic Magic Powder
12309,Bulging_Head,JJangu Magic Powder
12310,Spray_Of_Flowers,Spray Of Flowers
12311,Large_Spray_Of_Flowers,Huge Spray Of Flowers
12312,Thick_Manual50,Thick Battle Manual
12313,Protection_Of_Angel,Guardian Angel
12314,Noive_Box,Adventurer Returns Support Box
12315,Goddess_Bless,Goddess Of Blessing
12316,Angel_Bless,Angel Of Blessing
12317,Powder_Snow,Snow Powder
12318,Little_Heart,Small Hearts
12319,Strawberry_Cake,Rune Strawberry Cake
12320,Pineapple_Juice,Schwarzwald Pine Jubilee
12321,Spicy_Sandwich,Arunafeltz Desert Sandwich
12322,Chocolate_Pie,Chocolate Pie
12323,N_Fly_Wing,Novice Fly Wing
12324,N_Butterfly_Wing,Novice Butterfly Wing
12325,N_Magnifier,Novice Magnifier
12326,J_Firecracker,Large Firecracker
12327,Charm_Of_Luck,Charm Of Luck
12328,Charm_Of_Happiness,Charm Of Happiness
12329,Recall_MaleGM,Summon Male GameMaster Scroll
12330,Recall_FemaleGM,Summon Female GameMaster Scroll
12331,Ginseng,Ginseng
12332,Fruit_Juice,Fruit Juice
12333,Ansila,Ancilla
12334,Cherish_Box,Treasure Edition Helm Box
12335,Yummy_Skewered_Dish,Grilled Delicious Skewer
12336,Baked_Mushroom,Grilled Mushroom
12337,Grilled_Sausage,Grilled Sausages
12338,Grilled_Corn,Grilled Corn
12339,Cherish_Box_Ori,Treasure Edition Box
12340,Mysterious_Rice_Powder,Chewy Rice Powder
12341,Special_Alloy_Trap_Box,Special Alloy Trap Box
12342,Manuk's_Opportunity,Manuk's Opportunity
12343,Manuk's_Courage,Manuk's Courage
12344,Pinguicula's_fruit_Jam,Pinguicula's Fruit Jam
12345,Luciola's_Honey_Jam,Luciola's Honey Jam
12346,Unripe_Acorn,Unripe Acorn
12347,Acorn_Jelly,Acorn Jelly
12348,Manuk's_Faith,Manuk's Faith
12349,Cornus'_Tears,Cornus' Tears
12350,Angeling_Potion,Angeling Potion
12351,Shout_Megaphone,Scream Megaphone
12352,Dun_Tele_Scroll3_fr,Dungeon Teleport Scroll 3
12353,Tiny_Waterbottle,Small Bottle
12354,Buche_De_Noel,Buche De Noel
12355,Xmas_Gift,Xmas Gift
12356,Louise_Costume_Box,Louise Costume Box
12357,Shiny_Wing_Gown,Shiny Wing Gown
12358,Fan_Of_Wind,Fan Of Wind
12359,Very_Soft_Plant,Very Soft Plant
12360,Very_Red_Juice,Very Red Juice
12361,Delicious_Shaved_Ice,Delicious Shaved Ice
12362,Kuloren,Kuloren
12363,Fit_Pipe,Fit Pipe
12364,Staff_Of_Leader,Staff Of Leader
12365,Charming_Lotus,Charming Lotus
12366,Gril_Doll,Girl's Doll
12367,Luxury_Whisky_Bottle,Luxury Whisky Bottle
12368,Splendid_Mirror,Splendid Mirror
12369,Oilpalm_Coconut,Oilpalm Coconut
12370,Gril's_Naivety,Girl's Naivety
12371,Magical_Lithography,Magical Lithography
12372,Hell_Contract,Hell Contract
12373,Boy's_Naivety,Boy's Pure Heart
12374,Flaming_Ice,Ice Fireworks
12375,Acaraje,Akaraje
12376,Mysterious_Can2,Mysterious Can2
12377,Mysterious_PET_Bottle2,Mysterious PET Bottle2
12378,2009_Rice_Cake_Soup,Rice Cake Soup
12379,Pope's_Cookie,Pope Cookie
12380,Desert_Wolf_Babe_Scroll,Job Change Flute
12381,ValkyrieA_Scroll,Ancient Languages Scroll
12382,ValkyrieB_Scroll,Ancient Languages Scroll
12383,Vulcan_Bullet_Magazine,Vulcan Bullet Magazine
12384,Rainbow_Ruby_Water,Rainbow Ruby
12385,Rainbow_Ruby_Fire,Rainbow Ruby
12386,Rainbow_Ruby_Wind,Rainbow Ruby
12387,Rainbow_Ruby_Earth,Rainbow Ruby
12388,Runstone_Crush,Rhydo Runestone For Apprentice
12389,Runstone_Storm,Pertz Runestone For Apprentice
12390,Runstone_Millennium,Verkana Runestone For Apprentice
12391,Lucky_Egg_C,Lucky Egg C
12392,RepairA,Repair A
12393,RepairB,Repair B
12394,RepairC,Repair C
12395,Tantanmen,Tantan Noodle
12396,Fools_Day_Box,Gift Box?
12397,Fools_Day_Box2,Gift Box?
12398,PCBang_Gift_Box,PC Cafe Gift Box
12399,Castle_Treasure_Box,Castle Treasure Box
12400,Water_Of_Blessing_,Water Of Blessing
12401,Rune_Kn_Test_Int,Rune Kn Test Int
12402,29Fruit,29Fruit
12403,Lucky_Egg_C2,Lucky Egg C2
12404,Acti_Potion,Acti Potion
12405,Underripe_Yggseed,Underripe Yggseed
12406,Psychic_ArmorS,Psychic ArmorS
12407,PCBang_Coupon_Box,PC Cafe Coupon Box
12408,Leaf_Cat_Ball,Hydra Ball
12409,Pork_Belly_H,1st Class Pork Belly
12410,Spareribs_H,Thick Pork Belly
12411,HE_Battle_Manual,HE Battle Manual
12412,HE_Bubble_Gum,HE Bubble Gum
12413,PCBang_Coupon_Box2,PC Cafe Coupon BoxⅡ
12414,Guarana_Candy,Guarana Candy
12415,Siege_Teleport_Scroll2,Siege Teleport Scroll Silver
12416,Lucky_Egg_C3,Lucky Egg C3
12417,Boost500,Boost500
12418,Full_SwingK,Full SwingK
12419,Mana_Plus,Mana Plus
12420,Stamina_Up_M,Stamina Up M
12421,Digestive_F,Falmons F
12422,HP_Increase_PotionS,HP Increase Potion (Small)
12423,HP_Increase_PotionM,HP Increase Potion (Medium)
12424,HP_Increase_PotionL,HP Increase Potion (Large)
12425,SP_Increase_PotionS,SP Increase Potion (Small)
12426,SP_Increase_PotionM,SP Increase Potion (Medium)
12427,SP_Increase_PotionL,SP Increase Potion (Large)
12428,Enrich_White_PotionZ,Concentrated White Potion Z
12429,Savage_BBQ,Savage Full Roast
12430,Wug_Blood_Cocktail,Cocktail Warg Blood
12431,Minor_Brisket,Minor Stew
12432,Siroma_Icetea,Siroma Iced Tea
12433,Drocera_Herb_Stew,Drosera Herb Salad
12434,Petti_Tail_Noodle,Petite Tail Noodles
12435,Black_Thing,Black Mass
12436,Vitata500,Vitata 500
12437,Enrich_Celermine_Juice,Concentrated Ceromain Soup
12438,F_Giant_Fly_Wing,F Giant Fly Wing
12439,F_Battle_Manual,F Old Battle Manual
12440,F_Insurance,F Insurance
12441,F_Bubble_Gum,F Old Bubble Gum
12442,F_Kafra_Card,F Kafra Card
12443,F_Neuralizer,F Neuralizer
12444,F_Dun_Tele_Scroll1,WoE Telport Scroll
12445,F_Str_Dish10_,F Str Dish10
12446,F_Agi_Dish10_,F Agi Dish10
12447,F_Int_Dish10_,F Int Dish10
12448,F_Dex_Dish10_,F Dex Dish10
12449,F_Luk_Dish10_,F Luk Dish10
12450,F_Vit_Dish10_,F Vit Dish10
12451,F_WOB_Rune,F WOB Rune
12452,F_WOB_Schwaltz,F WOB Schwarz
12453,F_WOB_Rachel,F WOB Rachel
12454,F_WOB_Local,F WOB Local
12456,F_Greed_Scroll,F Greed Scroll
12457,F_Glass_Of_Illusion,F Glass Of Illusion
12458,F_Abrasive,F Abrasive
12459,F_Med_Life_Potion,F Med Life Potion
12460,F_Small_Life_Potion,F Small Life Potion
12461,F_Regeneration_Potion,F Regeneration Potion
12462,F_B_Mdef_Potion,F B Mdef Potion
12463,F_S_Mdef_Potion,F S Mdef Potion
12464,F_B_Def_Potion,F B Def Potion
12465,F_S_Def_Potion,F S Def Potion
12466,F_Blessing_10_Scroll,F Blessing 10 Scroll
12467,F_Inc_Agi_10_Scroll,F Inc Agi 10 Scroll
12468,F_Aspersio_5_Scroll,F Aspersio 5 Scroll
12470,F_Wind_Walk_10_Scroll,F Wind Walk 10 Scroll
12471,F_Adrenaline_Scroll,F Adrenaline Scroll
12472,F_Convex_Mirror,F Convex Mirror
12473,RWC_Parti_Box,RWC Parti Box
12474,RWC_Final_Comp_Box,RWC Final Comp Box
12475,Cure_Free,Cure Free
12476,PCBang_Coupon_Box3,PC Cafe Coupon Box
12477,Gift_Bundle,Prontera Costume Pack
12478,Chance_Box,Box of Opportunity
12479,Caracas_Ring_Box,Test Your Luck Box
12480,Attend_3Day_Box,Attendance 3day Box
12481,Attend_7Day_Box,Attendance 7day Box
12482,Attend_10Day_Box,Attendance 10day Box
12483,Attend_15Day_Box,Attendance 15day Box
12484,Attend_20Day_Box,Attendance 20day Box
12485,Attend_25Day_Box,Attendance 25day Box
12486,GoldPC_First_Box,Beast Summoning Seal Book
12487,PC_4Leaf_Clover_Box,PC 4Leaf Clover Box
12488,Ticket_Gift_Box,Valkyrie Mercenary Scroll
12489,Ticket_Gift_Box2,Ticket Gift Box II
12490,Vivid_Notation,Christmas Music Box
12491,Curious_Snowball,Curious Snowball
12492,Crumpled_Paper,Crumpled Paper
12493,Lucky_Egg_C4,Lucky Egg C4
12494,E_Giant_Fly_Wing,E Giant Fly Wing
12495,E_Battle_Manual,E Battle Manual
12496,E_Insurance,E Insurance
12497,E_Bubble_Gum,E Bubble Gum
12498,E_Kafra_Card,E Kafra Card
12499,E_Neuralizer,E Neuralizer
12500,E_Dun_Tele_Scroll1,E Dun Tele Scroll1
12501,E_Str_Dish10_,Steamed Tongue
12502,E_Agi_Dish10_,Steamed Desert Scorpions
12503,E_Int_Dish10_,Dragon Breath Cocktail
12504,E_Dex_Dish10_,Hwergelmir's Tonic
12505,E_Luk_Dish10_,Cooked Nine Tail
12506,E_Vit_Dish10_,Immortal Stew
12507,E_WOB_Rune,Yellow Butterfly Wing
12508,E_WOB_Schwaltz,Green Butterfly Wing
12509,E_WOB_Rachel,Red Butterfly Wing
12510,E_WOB_Local,Blue Butterfly Wing
12511,E_Siege_Teleport_Scroll,E Siege Teleport Scroll
12512,E_Greed_Scroll,E Greed Scroll
12513,E_Glass_Of_Illusion,E Glass Of Illusion
12514,E_Abrasive,E Abrasive
12515,E_Med_Life_Potion,E Med Life Potion
12516,E_Small_Life_Potion,E Small Life Potion
12517,E_Regeneration_Potion,E Regeneration Potion
12518,E_B_Mdef_Potion,E B Mdef Potion
12519,E_S_Mdef_Potion,E S Mdef Potion
12520,E_B_Def_Potion,E B Def Potion
12521,E_S_Def_Potion,E S Def Potion
12522,E_Blessing_10_Scroll,Blessing Scroll Lv 10
12523,E_Inc_Agi_10_Scroll,Increase Agility Scroll Lv 10
12524,E_Aspersio_5_Scroll,Aspersio Scroll Lv 5
12525,E_Assumptio_5_Scroll,Assumptio Scroll Lv 5
12526,E_Wind_Walk_10_Scroll,Wind Walk Scroll Lv 10
12527,E_Adrenaline_Scroll,Adrenaline Scroll
12528,E_Convex_Mirror,Convex Mirror
12529,White_Slim_Potion_Box,White Slim Potion Box
12530,Mastela_Fruit_Box,Mastela Fruit Box
12531,White_Potion_Box,White Potion Box
12532,Royal_Jelly_Box2,Royal Jelly Box
12533,Blue_Herb_Box2,Blue Herb Box
12534,Yggdrasil_Seed_Box,Yggdrasil Seed Box
12535,Iggdrasilberry_Box,Iggdrasilberry Box
12536,NY_Rice_Cake_Soup,NY Rice Cake Soup
12537,Solo_Gift_Basket,Gift Chocolate Basket
12538,Couple_Event_Basket,Firecracker Basket
12539,Splendid_Box,Splendid Box
12540,GM_Warp_Box,GM Warp Box
12541,Fortune_Cookie1,Fortune Cookie1
12542,Fortune_Cookie2,Fortune Cookie2
12543,Fortune_Cookie3,Fortune Cookie3
12544,Mystic_Tree_Branch,Mystic Tree Branch
12545,Lucky_Egg_C5,Lucky Egg C5
12546,Suspicious_Dish,Suspicious Dish
12547,Chalcenodny_Box,Chalcenodny Box
12548,Buy_Market_Permit2,Shabby Purchase Street Stall License
12549,White_Slim_Pot_Box2,White Slim Pot Box2
12550,Poison_Bottle_Box2,Deadly Poison Box
12551,MVP_Tele_Scroll,MVP Tele Scroll
12552,Quest_Tele_Scroll,Quest Tele Scroll
12553,Brysinggamen_Piece_Box,Brysinggamen Piece Box
12554,Asprika_Piece_Box,Asprika Piece Box
12555,Brynhild_Piece_Box,Brynhild Piece Box
12556,Sleipnir_Piece_Box,Sleipnir Piece Box
12557,Mjolnir_Piece_Box,Mjolnir Piece Box
12558,Magingiorde_Piece_Box,Magingiorde Piece Box
12559,Tenkaippin_Strong,Tenkaippin Strong
12560,Tenkaippin_Clean,Tenkaippin Clean
12561,Mysterious_Seed,Mysterious Seed
12562,Bubble_Gum_Plus,Bubble Gum Plus
12563,BM75,BM75
12564,3D_Glasses_Box,3D Glasses Box
12565,Cheer_Scarf_Box,Cheering Scarf Box
12566,Cheer_Scarf2_Box,Cheering Scarf II Box
12567,Cheer_Scarf3_Box,Cheering Scarf Box
12568,Cheer_Scarf4_Box,Cheering Scarf Box
12569,Cheer_Scarf6_Box,Cheering Scarf Box
12570,Cheer_Scarf8_Box,Cheering Scarf Box
12571,Cheer_Scarf10_Box,Cheering Scarf Box
12572,Cheer_Scarf10_Box2,Cheering Scarf Box
12573,Fruit_Basket,Fruit Basket
12574,Mora_Berry,Mora Berry
12575,Arrow_Of_Elf_Cntr,Arrow Of Elf Cntr
12576,Hunting_Arrow_Cntr,Hunting Arrow Cntr
12577,Lucky_Egg_C6,Lucky Egg C6
12578,Rapid_Life_Water,Rapid Life Water
12579,Ring_Of_Valkyrie_Box,Valkyrie Ring Box
12580,Vending_Search_Scroll,Universal Catalog Silver
12581,Vending_Search_Scroll2,Universal Catalog Gold
12582,Siege_Supply_Box,WoE Supply Box
12583,PR_Team_Box,Public Relations box
12584,Develop_Team_box,Development Team box
12585,Marketing_Team_Box,Marketing Team box
12586,Operating_Team_Box,Operation Team box
12587,Summer_Night_box,A Summer Night's Box
12588,Summer_Night_box2,A Summer Night's Box2
12589,Summer_Night_box3,A Summer Night's Box3
12591,Uni_Catalog_Bz,Universal Catalog Bronze
12592,Cyclops_Box1,Cyclops Box1
12593,Cyclops_Box2,Cyclops Box2
12594,Cyclops_Box3,Cyclops Box3
12595,Lucky_Egg_C7,Lucky Egg C7
12596,Magic_Candy,Magic Candy
12597,Opor_Ayam,Opor Ayam
12598,Dendeng_Balado,Dendeng Balado
12599,Kurma,Kurma
12600,Treasure_Box_Scroll,Treasure Chest Summoned
12601,Cold_Watermelon_Juice,Fresh Watermelon Juice
12602,Special_Box1,Special Box I
12603,Special_Box2,Special Box II
12604,Special_Box3,Special Box III
12605,Special_Box4,Special Box IV
12606,Special_Box5,Special Box V
12607,Lolli_Pop_Box,Lolli Pop Box
12608,Splendid_Box2,Splendid Box2
12609,Old_Ore_Box,Old Ore Box
12610,Mysterious_Egg,Mysterious Egg
12612,Old_Coin_Pocket,Old Coin Bag
12613,High_Coin_Pocket,Improved Coin Bag
12614,Mid_Coin_Pocket,Intermediate Coin Bag
12615,Low_Coin_Pocket,Minor Coin Bag
12616,Sgrade_Pocket,S Grade Coin Bag
12617,Agrade_Pocket,A Grade Coin Bag
12618,Bgrade_Pocket,B Grade Coin Bag
12619,Cgrade_Pocket,C Grade Coin Bag
12620,Dgrade_Pocket,D Grade Coin Bag
12621,Egrade_Pocket,E Grade Coin Bag
12622,Boarding_Halter,Reins Of Mount
12623,High_Weapon_Box,Advanced Weapons Box
12624,Delicious_Jelly,Delicious Jelly
12625,Sapa_Feat_Cert_Pack,Sapha Certification Bag
12626,Wander_Man_Scroll,Wander Man Scroll
12627,Wicked_Nymph_Scroll,Wicked Nymph Scroll
12628,Kasa_Scroll,Kasa Scroll
12629,Salamander_Scroll,Salamander Scroll
12630,Teddy_Bear_Scroll,Teddy Bear Scroll
12631,Macro_Stone_A,Macro Stone A
12632,Macro_Stone_B,Macro Stone B
12633,Malang_Cat_Can,Malangdo Cat Can
12634,Macro_Stone_A1,Macro Stone A1
12635,Macro_Stone_A2,Macro Stone A2
12636,Malang_Sp_Can,Malangdo Canned Specialties
12637,Gong_Bug_Pocket,Sow Bug Pocket
12638,Dried_Squid_Box,Dried Squid Box
12639,Flying_Fish_Box,Flying Fish Box
12640,Starfish_Box,Starfish Box
12641,Lucky_Egg_C8,Lucky Egg C8
12642,Fruit_Of_Mastela_Box2,Fruit Of Mastela 100 Box
12643,E_Coin_Pack50,E Coin Pack50
12644,PCBang_Coupon_Box4,PC Cafe Coupon BoxIV
12645,J_Aspersio_5_Scroll_C,J Aspersio 5 Scroll C
12646,Takoyaki,Fried Octopus Legs
12647,Ink_Ball,Sea Ink
12648,Special_Potion_Set,Comprehensive Set Of Potions
12649,Lv70_Imperial_Gift,Level 70 Bounty
12650,Lv90_Imperial_Gift,Level 90 Bounty
12651,Lv110_Imperial_Gift,Level 110 Bounty
12652,Lv130_Imperial_Gift,Level 130 Bounty
12653,Lv150_Imperial_Gift,Level 150 Bounty
12654,Lucky_Egg_C9,Lucky Egg C9
12655,Brain_Powder,Brain Powder
12656,Magical_Powder,Magical Powder
12657,Madness_Powder,Madness Powder
12658,Trans_Scroll_Devi,Transformation Scroll(Deviruchi)
12659,Trans_Scroll_Ray_Arch,Transformation Scroll(Raydric)
12660,Trans_Scroll_Mavka,Transformation Scroll(Mavka)
12661,Trans_Scroll_Marduk,Transformation Scroll(Marduk)
12662,Trans_Scroll_Banshee,Transformation Scroll(Banshee)
12663,Trans_Scroll_Poring,Transformation Scroll(Poring)
12664,Trans_Scroll_Golem,Transformation Scroll(Golem)
12665,Grovel_Buff,Grovel Buff
12666,Thai_Perfume_MATK,Thai Perfume MATK
12667,Thai_Perfume_ATK,Thai Perfume ATK
12668,Thai_Perfume_ASPD,Thai Perfume ASPD
12669,Thai_Perfume_CAST,Thai Perfume CAST
12670,Beast_Powder,Beast Powder
12671,99lv_Battle_Manual,99lv Battle Manual
12672,Start_New_Box,Start New Box
12673,Lucky_Egg_C10,Lucky Egg C10
12674,God_Material_Box,God Material Box
12675,Sg_Weapon_Supply_Box,WoE Weapon Supply Box
12676,Sg_Violet_Potion_Box,Siege Violet Potion Box
12677,Siege_Arrow_Quiver_S,Siege Arrow Quiver S
12678,Siege_Arrow_Quiver_A,Siege Arrow Quiver A
12679,Sg_White_Potion_Box,Siege White Potion Box
12680,Sg_Blue_Potion_Box,Siege Blue Potion Box
12681,Nestea_Lemon,Nestea Lemon
12682,Nestea_Blacktea,Nestea Black Tea
12683,Sg_Vi_Potion_Box200,Siege Violet Potion Box (200)
12684,ASPD_Potion,ASPD Potion
12685,Gryphon_Egg_Scroll,Gryphon Egg Scroll
12686,Str_Dish20,Str Dish20
12687,Int_Dish20,Int Dish20
12688,Vit_Dish20,Vit Dish20
12689,Dex_Dish20,Dex Dish20
12690,Old_C_Album_Helm,Headgear Card Album
12691,Old_C_Album_Armor,Armor Card Album
12692,Old_C_Album_Shield,Shield Card Album
12693,Old_C_Album_Garment,Garment Card Album
12694,Old_C_Album_Shoes,Shoes Card Album
12695,Old_C_Album_Acc,Accessory Card Album
12696,RWC_Cele_Fire,RWC Celebration Firecracker
12697,RWC_Cele_Fire2,RWC Celebration Firecracker
12698,Old_C_Album_Weapon,Weapon Card Album
12699,Tikbalang_Belt,Tikbalang Harness
12700,Insideout_Shirt,Inside-out Shirt
12701,Old_Blue_Box_F,Old Blue Box
12702,Old_Bleu_Box,Old Navy Box
12703,Holy_Egg_2,Holy Egg
12704,Elixir_Of_Life,Elixir of Life
12705,Noble_Nameplate,Noble Nameplate
12706,Lucky_Cookie01,Lucky Cookie
12707,Lucky_Cookie02,Lucky Cookie
12708,Lucky_Cookie03,Lucky Cookie
12709,Guyak_Candy,Guyak Candy
12710,Guyak_Pudding,Guyak Pudding
12711,Pretzel,Pretzel
12712,Green_Beer,Green Beer
12713,Monster_Extract,Monster Extract
12714,Easter_Scroll,Easter Scroll
12715,Black_Treasure_Box,Black Treasure Box
12716,Indian_Rice_Cake,Indian Rice Cake
12717,Poison_Paralysis,Paralyze
12718,Poison_Leech,Leech End
12719,Poison_Oblivion,Oblivion Curse
12720,Poison_Contamination,Disheart
12721,Poison_Numb,Toxin
12722,Poison_Fever,Pyrexia
12723,Poison_Laughing,Magic Mushroom
12724,Poison_Fatigue,Venom Bleed
12725,Runstone_Nosiege,Nauthiz Rune
12726,Runstone_Rhydo,Raido Rune
12727,Runstone_Verkana,Berkana Rune
12728,Runstone_Isia,Isa Rune
12729,Runstone_Asir,Othila Rune
12730,Runstone_Urj,Uruz Rune
12731,Runstone_Turisus,Thurisaz Rune
12732,Runstone_Pertz,Wyrd Rune
12733,Runstone_Hagalas,Hagalaz Rune
12734,Runstone_Quality,Luxurious Rune
12735,Runstone_Ancient,Ancient Rune
12736,Runstone_Mystic,Mystic Rune
12737,Runstone_Ordinary,General Rune
12738,Runstone_Rare,Rare Rune
12739,Snow_Flower,Snow Flowers
12740,Inc_Str_Scroll,Amplification Scroll
12741,Inc_Int_Scroll,Intellect Amplification Scroll
12742,Valentine_Gift_Box1,Valentine Gift Box
12743,Valentine_Gift_Box2,Valentine Gift Box
12744,Chocotate_Box,Chocolate Box
12745,Skull_Scroll,Skull Scroll
12746,Destruction_Scroll,Destruction Scroll
12747,Royal_Scroll,Royal Scroll
12748,Immune_Scroll,Immune Scroll
12749,Mystic_Scroll,Mystic Scroll
12750,Battle_Scroll,Battle Scroll
12751,Armor_Scroll,Armor Scroll
12752,Prayer_Scroll,Prayer Scroll
12753,Soul_Scroll,Soul Scroll
12754,New_Year_Bun,Chinese Pastel
12755,Traditional_Firecrack,Chinese Fireworks
12756,New_Gift_Envelope,Chinese New Year Envelope
12757,Loyal_Ring1_Box,Loyal Ring1 Box
12758,Loyal_Ring2_Box,Loyal Ring2 Box
12759,Loyal_Ring3_Box,Loyal Ring3 Box
12760,Bubble_Gum_Green,Bubble Gum Green
12761,Bubble_Gum_Yellow,Bubble Gum Yellow
12762,Bubble_Gum_Orange,Bubble Gum Orange
12763,Bubble_Gum_Red,Bubble Gum Red
12764,Fools_Day_Box_Tw,Fools Day Box Tw
12765,Summer_Knight_Box,Summer Knight Box
12766,Reward_Job_BM25,Reward Job BM25
12767,Passion_FB_Hat_Box,Passion FB Hat Box
12768,Cool_FB_Hat_Box,Cool FB Hat Box
12769,Victory_FB_Hat_Box,Victory FB Hat Box
12770,Glory_FB_Hat_Box,Glory FB Hat Box
12771,Passion_Hat_Box2,Passion Hat Box2
12772,Cool_Hat_Box2,Cool Hat Box2
12773,Victory_Hat_Box2,Victory Hat Box2
12774,Empty_Potion_Bottle,Empty Potion Bottle
12775,Ancient_Spirit_Agimat,Greater Agimat of Ancient Spirit
12776,Agi_Dish20,Agi Dish20
12777,Luk_Dish20,Luk Dish20
12778,Bapho_Jr_Scroll,Bapho Jr Scroll
12779,Galapago_Scroll,Galapago Scroll
12780,10M_Zeny_Check,10M Zeny Check
12781,1M_Zeny_Check,1M Zeny Check
12782,100T_Zeny_Check,100T Zeny Check
12783,10000_Zeny_Check,10000 Zeny Check
12784,1000_Zeny_Check,1000 Zeny Check
12785,Dragon_Egg_Scroll,Dragon Egg
12786,Change_Slot_Card,Character Position Change Coupon
12787,Diabolic_Scroll,Diabolic Scroll
12788,No100_Firecracker,No100 Firecracker
12789,Juicy_Fruit,Juicy Fruit
12790,Change_Name_Card,Character Name Change Coupon
12791,Combat_Pill,Combat Pill
12792,P_Combat_Pill,P Combat Pill
12793,Combat_Pill_Box10,Combat Pill Box10
12794,P_Combat_Pill_Box10,P Combat Pill Box10
12795,2011_RWC_Scroll_Kr,2011 RWC Scroll
12796,Red_Booster,Red Booster
12797,Wish_Maiden_Scroll,Wish Maiden Scroll
12798,Zealotus_Scroll,Zealotus Scroll
12799,PCBang_Coupon_Box5,PC Cafe Coupon Box V
12800,Ktullanux_Scroll,Ktullanux Scroll
12801,Eddga_Scroll,Eddga Scroll
12802,Time_Guardian_Box,Time Keeper Box
12803,Beginner_Kit_Box,Novice Support Box
12804,Cru_Scroll,Crew Egg
12805,Mystic_Powder,Mystic Powder
12806,Scaraba_Scroll,Scaraba Scroll
12807,Mercenary_Casting_,Mercenary Casting
12808,Mother_Love_Box,Mother's Gentle Heart Box
12809,Level_Up_Box,Level Up Box
12810,Event_Gift_Box,Event Gift Box
12811,Event_Gift_Box_,GM Event Gift Box
12812,Snow_Flip,Snow Flip
12813,Peony_Mommy,Peony Mamy
12814,Slapping_Herb,Slapping Herb
12815,Yggdrasil_Dust,Yggdrasil Dust
12816,Old_Ore_Box_,Old Ore Box
12817,Old_Card_Album_,Old Card Album
12818,High_Weapon_Box_,High Weapon Box
12819,Zherlthsh_Tck_Box_,Zherlthsh Tck Box
12820,Mao_Guai_Scroll,Mao Guai Scroll
12821,Loli_Ruri_Scroll,Loli Ruri Scroll
12822,Songpyun_Box50,Songpyun Box50
12823,Sedora_Scroll,Sedora Scroll
12824,Chepet_Scroll,Chepet Scroll
